entry,size,name,boundary_kind,body_status,abi_status,classification,evidence,notes
0x0038D670,44,caseD_7_0038d670,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_micro_tranche_155_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x0038D69C,44,caseD_8_0038d69c,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_micro_tranche_155_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003913AC,148,caseD_2e,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_medium_tranche_157_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x0039144C,240,caseD_4a,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_medium_tranche_157_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x0039155C,44,caseD_45,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_micro_tranche_155_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x00392FB8,72,caseD_11_00392fb8,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_small_tranche_156_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x00393008,72,caseD_18_00393008,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_small_tranche_156_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003931A4,212,caseD_26_003931a4,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_medium_tranche_157_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x00393288,812,caseD_1f_00393288,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_xlarge_tranche_159_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003936E0,352,caseD_14_003936e0,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_large_tranche_158_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x0039393C,284,caseD_c_0039393c,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_large_tranche_158_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x00393AE4,300,caseD_3_00393ae4,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_large_tranche_158_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x0039A91C,156,caseD_24_0039a91c,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_medium_tranche_157_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x0039A9C8,356,caseD_2f,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_large_tranche_158_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x0039AB58,208,caseD_49,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_medium_tranche_157_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x0039B900,360,caseD_1d_0039b900,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_large_tranche_158_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x0039C984,64,FUN_0039c984,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x0039CE8C,204,caseD_4_0039ce8c,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_medium_tranche_157_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x0039CF74,228,caseD_28,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_medium_tranche_157_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x0039D078,44,caseD_23_0039d078,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_micro_tranche_155_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x0039D0A4,288,caseD_33,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_large_tranche_158_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003A0720,504,caseD_6_003a0720,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_large_tranche_158_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003A1FC4,656,FUN_003a1fc4,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x003A22B4,248,caseD_b_003a22b4,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_medium_tranche_157_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003A24D0,180,caseD_3_003a24d0,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_medium_tranche_157_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003A25A0,300,caseD_5_003a25a0,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_large_tranche_158_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003A26F4,208,caseD_27_003a26f4,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_medium_tranche_157_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003A2800,224,caseD_32,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_medium_tranche_157_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003A34DC,444,caseD_5_003a34dc,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_large_tranche_158_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003A36C0,476,caseD_12_003a36c0,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_large_tranche_158_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003A3B0C,180,caseD_17_003a3b0c,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_medium_tranche_157_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003A4148,184,caseD_12_003a4148,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_medium_tranche_157_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003A5180,56,FUN_003a5180,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x003A51B8,292,caseD_f_003a51b8,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_large_tranche_158_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003A5300,196,caseD_31,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_medium_tranche_157_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003A5B20,612,caseD_2_003a5b20,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_xlarge_tranche_159_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003A5DA0,132,caseD_3_003a5da0,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_medium_tranche_157_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003A6700,196,caseD_30,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_medium_tranche_157_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003A7AE4,132,caseD_1_003a7ae4,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_medium_tranche_157_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003A9088,92,caseD_e_003a9088,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_small_tranche_156_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003AA4C4,172,caseD_11_003aa4c4,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_medium_tranche_157_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003AA694,260,caseD_10_003aa694,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_large_tranche_158_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003C4D20,76,caseD_1_003c4d20,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,codebin_maintained_abi_small_tranche_156_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x003E2548,52,FUN_003e2548,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x003FD6E4,32,FUN_003fd6e4,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x0040FB94,140,FUN_0040fb94,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x0044A1C8,88,FUN_0044a1c8,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x0044A1F4,88,FUN_0044a1f4,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x00454074,16,FUN_00454074,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x0047AF24,152,FUN_0047af24,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004A5B00,4,thunk_FUN_004a71e4,non_callable_internal,not_independent_body,not_applicable,thunk_to_inherited_register_codec_continuation,codebin_maintained_abi_micro_tranche_155_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x004A5B90,244,FUN_004a5b90,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004A5DD0,260,FUN_004a5dd0,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004A5E44,244,FUN_004a5e44,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004A6038,52,FUN_004a6038,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004A608C,244,FUN_004a608c,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004A6270,52,FUN_004a6270,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004A62B4,244,FUN_004a62b4,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004A6480,52,FUN_004a6480,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004A65B4,224,FUN_004a65b4,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004A66D8,224,FUN_004a66d8,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004A67E4,200,FUN_004a67e4,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004A6908,224,FUN_004a6908,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004A6A3C,224,FUN_004a6a3c,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004A6B48,200,FUN_004a6b48,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004A6C7C,224,FUN_004a6c7c,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004A6DA0,224,FUN_004a6da0,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004A6EAC,200,FUN_004a6eac,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004A6FB8,200,FUN_004a6fb8,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004A70C4,200,FUN_004a70c4,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004A71B0,176,FUN_004a71b0,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004A7404,500,caseD_6,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,analysis/codebin_decompilation_batch_139.md,Codec dispatch case owned by its enclosing native switch function.
0x004A75A0,128,FUN_004a75a0,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004A77DC,88,FUN_004a77dc,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004A7834,216,FUN_004a7834,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004A792C,744,FUN_004a792c,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004A7AE8,296,FUN_004a7ae8,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004A7B38,48,FUN_004a7b38,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004A7B68,20,Bitstream_Refill16_Internal0,non_callable_internal,reviewed_internal_body,inherited_register_context,inherited_register_codec_internal,analysis/codebin_decompilation_batch_096.md,"Reviewed internal entry in one of three shifted codec clones; live decoder state is inherited in registers, so no standalone AAPCS signature is asserted."
0x004A7B7C,60,Bitstream_DecodeSignedExpGolomb_Internal0,non_callable_internal,reviewed_internal_body,inherited_register_context,inherited_register_codec_internal,analysis/codebin_decompilation_batch_096.md,"Reviewed internal entry in one of three shifted codec clones; live decoder state is inherited in registers, so no standalone AAPCS signature is asserted."
0x004A7BBC,1020,FUN_004a7bbc,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004A80CC,500,FUN_004a80cc,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004A9298,300,FUN_004a9298,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004A9AA0,336,FUN_004a9aa0,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004AA470,176,FUN_004aa470,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004AC100,4,thunk_FUN_004ad7e4,non_callable_internal,not_independent_body,not_applicable,thunk_to_inherited_register_codec_continuation,codebin_maintained_abi_micro_tranche_155_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x004AC190,244,FUN_004ac190,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004AC3D0,260,FUN_004ac3d0,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004AC444,244,FUN_004ac444,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004AC638,52,FUN_004ac638,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004AC68C,244,FUN_004ac68c,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004AC870,52,FUN_004ac870,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004AC8B4,244,FUN_004ac8b4,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004ACA80,52,FUN_004aca80,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004ACBB4,224,FUN_004acbb4,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004ACCD8,224,FUN_004accd8,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004ACDE4,200,FUN_004acde4,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004ACF08,224,FUN_004acf08,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004AD03C,224,FUN_004ad03c,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004AD148,200,FUN_004ad148,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004AD27C,224,FUN_004ad27c,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004AD3A0,224,FUN_004ad3a0,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004AD4AC,200,FUN_004ad4ac,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004AD5B8,200,FUN_004ad5b8,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004AD6C4,200,FUN_004ad6c4,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004AD7B0,176,FUN_004ad7b0,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004ADA04,500,caseD_6,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,analysis/codebin_decompilation_batch_139.md,Codec dispatch case owned by its enclosing native switch function.
0x004ADBA0,128,FUN_004adba0,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004ADDDC,88,FUN_004adddc,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004ADE34,216,FUN_004ade34,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004ADF2C,744,FUN_004adf2c,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004AE0E8,296,FUN_004ae0e8,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004AE138,48,FUN_004ae138,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004AE168,20,Bitstream_Refill16_Internal1,non_callable_internal,reviewed_internal_body,inherited_register_context,inherited_register_codec_internal,analysis/codebin_decompilation_batch_096.md,"Reviewed internal entry in one of three shifted codec clones; live decoder state is inherited in registers, so no standalone AAPCS signature is asserted."
0x004AE17C,60,Bitstream_DecodeSignedExpGolomb_Internal1,non_callable_internal,reviewed_internal_body,inherited_register_context,inherited_register_codec_internal,analysis/codebin_decompilation_batch_096.md,"Reviewed internal entry in one of three shifted codec clones; live decoder state is inherited in registers, so no standalone AAPCS signature is asserted."
0x004AE1BC,1020,FUN_004ae1bc,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004AE6CC,500,FUN_004ae6cc,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
